TZ_CODE11,TZ_NAME11,SA2_11,SA2_NAME11,SA3_11,SA3_NAME11,SA4_11,SA4_NAME11,GSC District,LGA 2011 NAME,Precinct (Oct 16),ERP_2011,ERP_2016,ERP_2021,ERP_2026,ERP_2031,ERP_2036,ERP_2041,ERP_2046,ERP_2051,ERP_2056
3815,Moorebank Shopping Plaza,127031523,Chipping Norton - Moorebank,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Moorebank,2541.00,2626.03,3333.09,3790.98,4181.60,4471.23,5153.78,5892.44,6662.51,6664.98
3816,Remote Control Car Racing Moorebank,127031523,Chipping Norton - Moorebank,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3817,Moorebank_Christiansen Bvd and Maddecks Av,127031523,Chipping Norton - Moorebank,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),1664.00,4478.06,5425.53,6257.82,6858.11,7303.71,8261.61,9295.24,10412.89,10416.73
3818,Moorebank Industrial,127031523,Chipping Norton - Moorebank,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,0.00,3.00,3.00,3.01,3.01,3.02,3.02,3.02,3.02,3.02
3819,New Brighton Golf Club Hse,127031523,Chipping Norton - Moorebank,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),1954.00,2017.03,2097.13,2157.31,2185.49,2200.73,2208.00,2230.21,2257.84,2313.63
3822,Wattle Grove,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3832.79,3778.05,3865.64,3963.80,4003.61,4023.47,4110.60,4226.25,4345.23,4362.47
3823,Hammondville,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3400.00,3594.96,3714.03,3844.40,3917.63,3983.29,4063.71,4159.85,4258.68,4319.56
3824,Defence Land Moorebank,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3825,Village Plaza Shopping Centre,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3826.31,3829.05,3929.92,4045.07,4106.99,4154.54,4195.77,4247.08,4306.86,4375.20
3826,Voyager Point,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),1434.00,1722.02,1743.24,2257.58,2334.91,2339.83,2341.86,2447.20,2579.24,2845.44
3827,Holsworthy Station,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3138.07,3328.04,3446.67,3711.27,3811.63,3857.80,3904.34,4017.48,4154.28,4358.27
3828,Holsworthy_Australis Park,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3327.83,3362.04,3401.56,3516.95,3559.92,3589.85,3620.09,3661.72,3708.55,3757.59
3829,Pleasure Point,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),928.00,1161.02,1204.83,1465.11,1515.97,1519.14,1520.45,1589.14,1675.28,1848.94
3830,Holsworthy Army Base,127031524,Holsworthy - Wattle Grove,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),402.00,573.57,649.69,762.08,836.69,920.97,986.08,1058.19,1132.59,1216.43
3833,Homemakers Centre Warwick Farm,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),9.00,14.61,15.76,17.29,18.38,19.66,20.64,21.67,22.72,23.83
3834,Megacenta Liverpool,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),10.00,9.41,10.66,12.21,13.40,14.78,15.85,16.97,18.11,19.32
3835,Warwick Farm,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2279.00,2183.03,2238.50,2394.82,2523.29,2619.80,2873.15,3157.01,3458.62,3459.85
3836,Marsden Rd Primary School,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3150.09,3177.65,3305.62,3501.53,3565.51,3621.41,3678.20,3732.53,3789.52,3820.37
3837,Warwick Farm Station_West,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,2000.02,2148.12,2316.21,2440.25,2545.10,2646.34,2813.74,2996.64,3185.71,3231.12
3838,Liverpool Pioneers Memorial Pk,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,1731.00,3289.22,4399.55,5060.44,5283.02,5336.20,5572.52,6033.55,6552.29,6958.97
3839,Liverpool CBD,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,2759.98,4182.75,6450.73,7439.67,8033.40,8470.22,8885.23,9454.93,10154.47,10963.19
3840,Warwick Farm Industrial Area_Warwick Farm Station,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,250.00,272.71,276.47,314.82,326.60,331.19,334.67,348.93,366.02,396.90
3841,Liverpool Hospital,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,7.90,296.53,324.28,357.20,382.65,413.45,437.19,460.96,484.90,509.12
3842,Liverpool_Flowerdale Rd and Memorial Av,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3654.05,4067.51,5168.69,5715.00,6192.83,6551.35,7434.45,8402.03,9408.71,9418.19
3843,Liverpool Station,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,846.23,764.68,1425.82,2985.50,3877.55,4535.62,5040.47,5310.56,5567.38,5575.75
3844,Whitlam Centre Liverpool,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,4485.73,4556.61,5428.81,5765.63,6061.41,6287.29,6595.41,6870.81,7145.81,7154.95
3845,Liverpool_Nagle St and Hay St,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,4188.00,4275.06,5387.22,5778.89,6026.18,6213.48,6449.19,6705.59,6997.68,7160.73
3846,Liverpool,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,3718.00,3958.74,5697.84,5874.34,6004.42,6108.23,6202.85,6273.35,6343.47,6360.60
3847,Liverpool Bicentennial Museum,127031525,Liverpool - Warwick Farm,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool,1307.00,1377.38,2553.92,3025.06,3204.47,3339.51,3841.07,4429.77,5041.13,5043.75
3850,Cartwright,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2344.00,2434.03,2693.25,3061.32,3403.69,3657.18,4406.11,5253.47,6134.09,6136.37
3851,Flowerdale Shopping Centre,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3062.00,3297.04,3842.16,4046.78,4211.85,4337.04,4616.77,4915.59,5224.55,5226.40
3852,Cartwright_Church of Christ,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),7.04,2.95,11.19,11.82,12.20,12.66,13.00,13.34,13.68,14.02
3853,Lurnea,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2308.20,2454.03,2611.49,2674.47,2698.77,2710.11,2715.33,2736.08,2760.97,2811.26
3854,Prestons Industrial Area_Western End,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),82.00,24.00,24.01,25.19,25.48,25.50,25.51,25.85,26.26,27.07
3855,Prestons Industrial Area_Eastern End,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),8.96,22.15,26.96,30.32,32.89,36.01,38.41,40.81,43.23,45.68
3856,Lurnea High School,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),3595.80,3846.05,3937.63,4030.72,4063.91,4072.07,4075.44,4111.40,4153.91,4239.76
3857,Prestons,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2493.80,2484.03,2622.23,2737.95,2802.43,2844.60,2865.33,2909.05,2966.31,3081.84
3858,Prestons_Dalmeny Public School,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),1995.98,1937.03,1981.59,2085.97,2129.99,2134.31,2136.10,2191.68,2260.49,2399.26
3859,William Carey Christian School,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2497.00,2647.03,2776.20,2853.53,2891.44,2897.34,2899.79,2947.15,3005.24,3122.44
3860,Prestons_Beech Rd and Barcelona Dr,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2571.00,2736.04,2897.27,3047.66,3109.42,3115.75,3118.37,3195.81,3291.66,3484.96
3861,Prestons_Sid Neville Reserve,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2776.20,2828.77,2862.48,2985.25,3041.65,3090.24,3117.06,3147.18,3184.33,3250.95
3862,Prestons_Dalmeny Reserve,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),2593.02,3202.04,3439.33,3665.99,3785.48,3793.55,3796.91,3957.39,4158.92,4565.20
3863,Edmonson Park_Jardine Drive and Buchan Ave,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),242.00,1865.93,3509.33,5532.15,7344.27,8299.52,8779.63,9530.78,10200.76,11549.84
3864,Tree Valley Golf Course,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Edmonson Park,198.00,437.86,2486.76,4858.12,6945.10,8042.08,8593.12,9379.91,10090.31,11522.25
3865,Edmonson Park,127031526,Prestons - Lurnea,12703,Liverpool,127,Sydney - South West,South West,Liverpool (C),Liverpool (C) (REM),0.00,43.00,1701.17,2428.43,3078.75,3331.14,3457.59,3821.19,4155.09,4828.13
6600,Telarah Station,106021114,Maitland,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,711.00,712.27,783.95,845.69,925.19,961.05,993.16,1025.21,1053.85,1082.72
6601,Maitland_High Street Station,106021114,Maitland,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2147.00,2044.14,2209.69,2343.17,2530.95,2615.62,2690.90,2774.04,2850.61,2927.82
6602,Gillieston Heights,106021114,Maitland,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),2078.00,4011.95,4201.48,4351.67,4567.79,4665.22,4751.69,4876.35,5007.70,5140.15
6605,Pitnacree,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1023.00,1045.99,1128.74,1194.34,1288.71,1331.27,1369.03,1411.29,1450.20,1489.43
6606,Morpeth,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),1667.00,1907.51,2038.67,2142.88,2292.35,2359.75,2419.57,2490.81,2559.04,2627.84
6607,Tenambit,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,3969.45,4298.94,4627.29,4887.55,5262.01,5430.85,5580.69,5750.92,5909.21,6068.83
6608,East Maitland Station_North,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,219.00,192.00,207.37,219.55,237.07,244.98,251.99,259.81,266.99,274.23
6609,Victoria Street Station,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2268.55,2319.97,2502.05,2646.37,2854.02,2947.64,3030.74,3124.04,3210.16,3297.01
6610,East Maitland Station_South,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2451.00,2405.20,2600.57,2755.56,2978.31,3078.75,3167.90,3266.53,3356.74,3447.71
6611,East Maitland,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1861.00,1822.66,1970.00,2087.54,2255.24,2330.86,2398.01,2472.37,2540.60,2609.40
6612,Metford_North,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1893.00,1816.98,1973.96,2098.39,2277.42,2358.15,2429.79,2507.07,2576.53,2646.57
6613,The Hunter Shopping Centre,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1904.00,2343.03,2515.86,2656.62,2851.98,2940.09,3018.49,3108.54,3193.93,3280.03
6614,Metford_South,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,3170.00,3024.96,3285.36,3491.78,3788.75,3922.66,4041.50,4169.87,4285.36,4401.82
6615,East Maitland_Wild Duck Reserve,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),1842.00,2082.97,2239.64,2363.82,2542.49,2623.05,2694.54,2776.30,2852.63,2929.60
6616,East Maitland Private Hospital,106021115,Maitland - East,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,4556.00,4751.56,5145.95,5461.35,5909.86,6112.11,6291.75,6488.42,6667.78,6848.63
6619,Mindaribba Station,106021116,Maitland - North,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),337.00,543.73,576.97,605.28,642.28,658.97,673.89,692.51,711.35,730.36
6620,Bolwarra Heights,106021116,Maitland - North,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,4233.40,4854.18,5211.14,5495.23,5901.78,6085.10,6247.85,6435.74,6612.52,6790.79
6621,Bolwarra High School,106021116,Maitland - North,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2257.60,2363.97,2553.82,2704.30,2920.81,3018.44,3105.08,3201.41,3289.78,3378.88
6624,Windella,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),1216.90,1437.98,1543.54,1627.21,1747.59,1801.87,1850.04,1905.75,1958.13,2010.94
6625,Oakhampton Station,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2507.00,4921.60,5129.05,5293.77,5530.14,5636.70,5731.29,5876.84,6034.51,6193.51
6626,Aberglasslyn_South,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,3558.00,4210.64,4497.58,4727.61,5053.65,5200.67,5331.28,5487.26,5637.48,5788.95
6627,Rutherford High School,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2255.00,2278.82,2471.31,2625.02,2844.05,2942.81,3030.52,3125.89,3212.40,3299.63
6628,Rutherford_Longbottom Pk,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1803.00,2445.97,2592.58,2709.30,2876.25,2951.52,3018.35,3103.30,3187.72,3272.84
6629,Rutherford Industrial Estate,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),3210.10,3479.19,3749.03,3964.72,4271.64,4410.03,4532.95,4671.48,4800.14,4929.88
6630,Telarah Primary School,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,3309.90,3268.37,3534.61,3745.86,4049.40,4186.26,4307.74,4441.96,4564.63,4688.33
6631,Lochinvar Station,106021117,Maitland - West,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),1054.10,1048.55,1134.02,1202.02,1299.37,1343.26,1382.23,1425.27,1464.65,1504.35
6634,Forest Drive,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,412.60,1395.15,2129.51,3148.98,3629.57,3834.42,4040.38,4122.77,4247.29,4372.86
6635,Millers Forest,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland (C) (REM),457.43,584.12,622.14,652.34,695.67,715.20,732.54,753.74,774.34,795.12
6636,Thornton Pre School,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,1898.55,2082.10,2408.48,3207.92,3629.23,3839.20,4055.49,4147.66,4269.25,4391.85
6637,Thornton_Somerset Dr and Grange Ave,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,2654.42,2646.01,3030.73,3625.67,3909.80,4035.61,4163.36,4242.63,4362.50,4483.37
6638,Thornton Station,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,3068.00,2967.96,3408.59,4006.49,4292.51,4421.84,4551.18,4637.36,4767.70,4899.13
6639,Thornton,106021118,Thornton - Millers Forest,10602,Maitland,106,Hunter Valley exc Newcastle,xGSC Newcastle,Maitland (C),Maitland,547.00,546.54,614.41,704.91,748.77,769.07,788.99,803.87,826.20,848.73
2200,Seaforth_Wakehurst Parkway and Armstrong St,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),3340.00,3427.96,3466.90,3528.60,3662.60,3816.38,4507.63,5197.36,5890.67,6588.74
2201,Manly West Park,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),1096.00,1160.99,1165.26,1173.79,1191.24,1211.15,1272.35,1334.12,1396.46,1459.39
2202,Balgowlah,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),1642.82,1796.98,1803.85,1818.53,1849.43,1885.00,1983.59,2082.86,2182.94,2283.96
2203,Totem Shopping Centre,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),1988.18,2187.98,2278.28,2328.61,2390.71,2447.16,2530.95,2615.06,2699.86,2785.65
2204,Balgowlah Boys High School,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),3022.36,3021.97,3047.27,3080.52,3151.96,3235.05,3516.37,3798.10,4081.63,4367.43
2205,Seaforth,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),3781.00,4029.96,4201.64,4394.45,4697.56,5004.55,5801.88,6597.38,7397.91,8204.11
2206,Clontarf Beach,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),2791.32,2783.97,2810.17,2856.46,2958.37,3075.78,3571.49,4066.12,4563.27,5063.91
2207,Washaway Beach Balgowlah Heights,122011418,Balgowlah - Clontarf - Seaforth,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),2647.32,2730.97,2766.18,2814.76,2920.33,3041.52,3583.94,4125.29,4669.55,5217.56
2210,Manly Grove Buisness Park,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),3413.00,3661.43,3723.84,3773.18,3836.64,3874.46,3934.23,3995.31,4057.52,4120.84
2211,Manly Golf Club,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),1364.56,1395.99,1403.58,1415.62,1439.59,1467.22,1574.04,1681.43,1789.58,1898.65
2212,Manly_Kangaroo St and Raglan St,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),2327.72,2284.59,2301.06,2317.01,2350.95,2390.97,2514.22,2638.38,2763.55,2889.90
2213,Fairlight,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),2840.70,3015.97,3025.84,3044.92,3086.32,3134.41,3250.97,3368.70,3487.60,3607.78
2214,Manly,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly (A) (REM),3540.54,3750.99,3783.12,3794.90,3827.88,3870.22,3917.51,3966.23,4016.02,4066.85
2215,The Corso,122011419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,North,Manly (A),Manly,3496.48,4023.61,4162.44,4225.13,4367.04,4535.42,4577.17,4620.20,4664.49,4709.94
